0 2
0.090909090909091 2.39572396673197
0.181818181818182 2.76713758488136
0.272727272727273 3.09179896756969
0.363636363636364 3.35085309659774
0.454545454545455 3.53046225933653
0.545454545454545 3.6228338956898
0.636363636363636 3.62676380011348
0.727272727272727 3.54765182027653
0.818181818181818 3.39698984770719
0.90909090909091 3.19136455219595
1 2.95105651629515
1.09090909090909 2.69835000425096
1.18181818181818 2.45569091340709
1.27272727272727 2.24384261847393
1.36363636363636 2.08018944652641
1.45454545454545 1.97732541282102
1.54545454545455 1.94204258733052
1.63636363636364 1.97480093564330
1.72727272727273 2.06972232260852
1.81818181818182 2.21510875689866
1.90909090909091 2.39444234343259
2 2.58778525229247
2.09090909090909 2.77346548148703
2.18181818181818 2.92991092377299
2.27272727272727 3.03748213119569
2.36363636363636 3.08015418798714
2.45454545454545 3.0469102527437
2.54545454545455 2.93273263101816
2.63636363636364 2.73910980272190
2.72727272727273 2.47401701751283
2.81818181818182 2.15137071113821
2.90909090909091 1.78999963219583
3 1.41221474770753
3.09090909090909 1.04209254288455
3.18181818181818 0.703609608190143
3.27272727272727 0.418778528682967
3.36363636363636 0.205935073647667
3.45454545454545 0.0783145289076148
3.54545454545455 0.0430317034171102
3.63636363636364 0.100546562764549
3.72727272727273 0.244658232817553
3.81818181818182 0.463027451681711
3.90909090909091 0.738184882066176
4 1.04894348370485
4.09090909090909 1.37210056148691
4.18181818181818 1.68429178720401
4.27272727272727 1.96384732843198
4.36363636363636 2.19250019059555
4.45454545454546 2.35680898807206
4.54545454545455 2.44918062442534
4.63636363636364 2.46841089411130
4.72727272727273 2.41970018113883
4.81818181818182 2.31414405002983
4.90909090909091 2.16774114695089
5 2
5.09090909090909 1.83225885304911
5.18181818181818 1.68585594997017
5.27272727272727 1.58029981886117
5.36363636363636 1.53158910588870
5.45454545454546 1.55081937557466
5.54545454545455 1.64319101192794
5.63636363636364 1.80749980940444
5.72727272727273 2.03615267156802
5.81818181818182 2.31570821279599
5.90909090909091 2.62789943851309
6 2.95105651629515
6.09090909090909 3.26181511793382
6.18181818181818 3.53697254831829
6.27272727272727 3.75534176718245
6.36363636363636 3.89945343723545
6.45454545454546 3.95696829658289
6.54545454545455 3.92168547109238
6.63636363636364 3.79406492635233
6.72727272727273 3.58122147131703
6.81818181818182 3.29639039180986
6.90909090909091 2.95790745711545
7 2.58778525229247
7.09090909090909 2.21000036780418
7.18181818181818 1.84862928886180
7.27272727272727 1.52598298248717
7.36363636363636 1.26089019727810
7.45454545454546 1.06726736898184
7.54545454545455 0.9530897472563
7.63636363636364 0.919845812012857
7.72727272727273 0.962517868804312
7.81818181818182 1.07008907622701
7.90909090909091 1.22653451851297
8 1.41221474770753
8.0909090909091 1.60555765656741
8.18181818181818 1.78489124310134
8.27272727272727 1.93027767739148
8.36363636363636 2.02519906435670
8.45454545454546 2.05795741266948
8.54545454545454 2.02267458717898
8.63636363636364 1.91981055347359
8.72727272727273 1.75615738152607
8.81818181818182 1.54430908659291
8.90909090909091 1.30164999574904
9 1.04894348370485
